id;date;cheveux;age;exp;salaire;sexe;diplome;specialite;note;dispo;embauche
4935;14/10/2013;roux;35.0;9.0;34992.0;M;licence;geologie;56.39;non;0
4941;08/02/2013;chatain;42.0;9.0;33677.0;M;master;geologie;59.62;;0
4954;01/08/2011;chatain;13.0;9.0;37917.0;F;master;detective;82.8;oui;0
4957;21/10/2013;brun;31.0;9.0;26518.0;F;doctorat;archeologie;121.76;oui;0
4963;17/08/2013;brun;29.0;9.0;33035.0;F;master;forage;90.0;oui;0
4974;18/07/2013;brun;37.0;9.0;33354.0;M;master;detective;74.33;oui;0
4977;10/06/2013;chatain;19.0;9.0;35131.0;F;licence;geologie;68.84;non;0
4995;29/12/2014;blond;34.0;9.0;38546.0;M;bac;forage;56.5;non;0
5005;15/04/2010;blond;25.0;9.0;29830.0;M;doctorat;forage;111.16;oui;0
5013;31/07/2014;brun;42.0;9.0;40831.0;M;licence;geologie;45.27;oui;0
5024;29/10/2014;blond;21.0;9.0;37465.0;F;licence;detective;71.81;non;0
5030;21/01/2013;brun;24.0;9.0;21372.0;F;doctorat;geologie;91.89;non;0
5054;25/05/2012;blond;30.0;9.0;38755.0;M;bac;archeologie;94.88;non;1
5058;30/11/2011;roux;35.0;9.0;33948.0;M;bac;geologie;46.67;non;0
5067;23/01/2010;brun;42.0;9.0;38288.0;M;master;forage;85.74;oui;0
5070;11/05/2012;chatain;40.0;9.0;35057.0;M;master;geologie;75.18;non;0
5079;18/12/2012;chatain;33.0;9.0;40728.0;F;master;forage;80.52;oui;0
5080;23/01/2011;blond;56.0;9.0;28024.0;M;licence;geologie;58.74;non;0
5085;27/06/2014;chatain;51.0;9.0;33279.0;M;doctorat;geologie;81.86;oui;0
5094;23/02/2013;chatain;20.0;9.0;35808.0;M;master;geologie;;oui;1
5097;28/05/2013;chatain;41.0;9.0;34475.0;F;master;forage;108.53;oui;0
5099;13/06/2012;chatain;32.0;9.0;31343.0;M;doctorat;geologie;83.3;non;0
5100;14/08/2013;brun;44.0;9.0;24514.0;M;doctorat;geologie;115.22;non;0
5106;16/11/2010;chatain;24.0;9.0;37347.0;F;doctorat;forage;84.45;oui;0
5107;19/03/2010;chatain;26.0;9.0;44198.0;M;master;forage;51.91;oui;0
5112;16/04/2014;blond;37.0;9.0;41042.0;F;bac;archeologie;56.01;non;0
5113;10/09/2010;chatain;59.0;9.0;32402.0;F;master;detective;82.51;oui;0
5118;23/11/2014;blond;35.0;9.0;31629.0;M;licence;geologie;69.99;non;0
5119;18/12/2014;blond;27.0;9.0;33742.0;F;licence;geologie;81.73;non;0
5121;15/08/2011;brun;24.0;9.0;37446.0;M;master;geologie;77.95;oui;1
5132;23/10/2012;roux;43.0;9.0;33285.0;M;licence;forage;89.99;oui;0
5138;11/02/2012;roux;41.0;9.0;33441.0;M;bac;geologie;77.1;non;0
5144;22/08/2011;blond;31.0;9.0;41502.0;M;licence;geologie;65.32;oui;0
5148;06/05/2013;blond;30.0;9.0;34789.0;M;licence;geologie;87.66;non;0
5152;07/09/2013;blond;39.0;9.0;29168.0;F;licence;geologie;86.15;non;0
5168;10/03/2012;chatain;37.0;9.0;33548.0;F;master;geologie;72.44;non;0
5181;25/12/2010;brun;25.0;9.0;48057.0;M;licence;forage;36.81;oui;0
5191;13/09/2014;brun;35.0;9.0;30498.0;F;master;geologie;109.33;non;0
5196;21/04/2013;chatain;5.0;9.0;38536.0;F;licence;archeologie;65.42;non;1
5204;03/06/2014;chatain;34.0;9.0;42061.0;M;master;forage;63.01;oui;0
5218;29/04/2010;brun;50.0;9.0;35191.0;F;bac;detective;57.71;non;1
5223;03/09/2013;roux;45.0;9.0;34061.0;F;licence;geologie;87.31;non;0
5228;31/08/2011;blond;33.0;9.0;35044.0;M;doctorat;geologie;85.67;oui;1
5237;03/11/2011;chatain;23.0;9.0;31323.0;F;doctorat;forage;92.65;oui;0
5241;24/04/2010;blond;49.0;9.0;27489.0;F;licence;geologie;100.71;non;0
5245;14/04/2014;blond;25.0;9.0;35543.0;M;licence;detective;90.2;oui;1
5248;13/09/2014;roux;26.0;9.0;41568.0;M;bac;geologie;76.53;non;0
5253;07/01/2012;blond;39.0;9.0;30604.0;M;licence;geologie;88.29;non;0
5259;08/03/2014;roux;38.0;9.0;;M;bac;geologie;80.89;non;0
5277;18/08/2014;roux;32.0;9.0;25482.0;M;master;geologie;114.7;oui;0
5283;22/01/2011;chatain;45.0;9.0;27681.0;M;doctorat;geologie;97.46;non;0
5289;16/02/2013;chatain;35.0;9.0;36055.0;M;master;detective;54.86;oui;0
5294;11/12/2013;brun;13.0;9.0;37359.0;F;master;archeologie;86.94;oui;0
5295;22/09/2011;brun;17.0;9.0;37619.0;F;bac;forage;65.96;non;0
5308;26/11/2014;blond;42.0;9.0;34732.0;M;licence;geologie;78.78;non;0
5319;07/11/2011;brun;32.0;9.0;25783.0;M;doctorat;geologie;102.28;oui;0
5331;09/09/2012;brun;43.0;9.0;30054.0;M;doctorat;forage;103.23;oui;0
5348;15/01/2013;brun;25.0;9.0;32202.0;M;master;geologie;65.92;non;0
5351;24/04/2012;chatain;29.0;9.0;35984.0;F;master;forage;55.38;non;1
5356;11/03/2010;chatain;40.0;9.0;35716.0;F;licence;geologie;57.82;non;0
5361;29/07/2012;brun;38.0;9.0;28449.0;M;doctorat;geologie;94.66;oui;0
5368;14/09/2011;chatain;29.0;9.0;30850.0;F;doctorat;detective;110.07;oui;0
5369;21/03/2012;chatain;45.0;9.0;36976.0;M;master;geologie;68.13;oui;1
5396;27/02/2012;brun;32.0;9.0;28547.0;F;master;geologie;93.84;non;0
5398;14/12/2010;roux;26.0;9.0;38943.0;M;bac;forage;66.25;oui;0
5402;28/03/2013;chatain;18.0;9.0;35635.0;F;master;geologie;72.94;non;0
5418;30/06/2013;chatain;36.0;9.0;30074.0;F;doctorat;archeologie;103.06;oui;0
5420;04/12/2011;chatain;34.0;9.0;37572.0;F;licence;geologie;72.15;non;0
5423;07/11/2014;chatain;42.0;9.0;35468.0;F;licence;geologie;63.04;non;0
5426;09/12/2011;blond;27.0;9.0;37427.0;F;licence;detective;76.07;non;0
5442;26/09/2013;brun;33.0;9.0;33433.0;F;master;detective;83.86;non;0
5453;28/04/2012;brun;31.0;9.0;28446.0;F;doctorat;detective;116.38;oui;0
5464;07/07/2013;chatain;38.0;9.0;37052.0;M;licence;geologie;71.79;non;0
5466;17/11/2012;blond;34.0;9.0;33873.0;M;licence;geologie;57.73;non;0
5467;14/06/2013;brun;51.0;9.0;28787.0;M;master;geologie;93.66;oui;0
5470;;chatain;20.0;9.0;33082.0;F;doctorat;detective;87.74;oui;0
5472;14/07/2014;chatain;36.0;9.0;37729.0;M;master;geologie;63.73;non;0
5481;12/11/2011;brun;37.0;9.0;25611.0;M;doctorat;geologie;97.41;non;0
5487;02/07/2010;blond;26.0;9.0;25094.0;M;master;geologie;72.41;non;0
5498;18/03/2011;blond;37.0;9.0;33323.0;M;master;forage;74.23;oui;0
5512;17/08/2014;blond;34.0;9.0;40155.0;M;licence;forage;94.14;oui;1
5516;14/02/2011;roux;23.0;9.0;38267.0;M;licence;geologie;57.04;non;0
5520;22/02/2014;blond;23.0;9.0;40019.0;F;bac;detective;58.92;non;0
5524;12/09/2012;chatain;44.0;9.0;36317.0;M;master;geologie;56.54;non;0
5526;21/01/2014;brun;27.0;9.0;34391.0;F;licence;forage;59.61;non;1
5527;18/04/2013;chatain;22.0;9.0;33773.0;F;doctorat;detective;92.61;oui;0
5528;22/04/2014;roux;57.0;9.0;34136.0;M;bac;geologie;28.31;non;0
5529;16/12/2011;brun;42.0;9.0;24891.0;F;licence;geologie;73.09;non;0
5530;29/02/2012;brun;35.0;9.0;36141.0;F;master;geologie;61.63;oui;1
5531;07/11/2013;chatain;43.0;9.0;41726.0;M;doctorat;archeologie;66.22;oui;0
5545;15/01/2010;chatain;41.0;9.0;33357.0;F;doctorat;detective;106.2;oui;0
5554;26/12/2013;brun;43.0;9.0;41785.0;;licence;detective;67.59;non;0
5561;29/05/2014;blond;29.0;9.0;29696.0;M;doctorat;geologie;79.26;oui;1
5565;24/05/2014;chatain;42.0;9.0;33785.0;M;doctorat;detective;109.76;oui;0
5583;23/01/2010;blond;32.0;9.0;27957.0;M;doctorat;geologie;120.74;oui;0
5584;29/11/2010;blond;25.0;9.0;35106.0;M;licence;forage;63.37;oui;0
5596;28/01/2012;blond;27.0;9.0;27836.0;F;master;archeologie;91.22;oui;0
5620;17/09/2011;blond;11.0;9.0;35743.0;F;licence;detective;75.01;non;0
5624;17/12/2013;brun;32.0;9.0;40343.0;M;licence;geologie;77.24;non;0
5637;23/07/2014;brun;25.0;9.0;31385.0;F;master;detective;104.57;oui;0
5649;07/02/2011;brun;35.0;9.0;33055.0;M;licence;;51.94;non;0
5656;25/03/2013;blond;24.0;9.0;28127.0;F;licence;geologie;70.09;non;1
5671;12/02/2011;brun;35.0;9.0;31292.0;F;master;detective;84.85;oui;0
5680;05/08/2014;brun;35.0;9.0;35047.0;M;master;forage;66.09;non;0
5695;03/02/2012;chatain;52.0;9.0;39946.0;F;master;detective;67.68;oui;0
5708;20/09/2011;blond;45.0;9.0;40219.0;M;bac;geologie;57.16;non;0
5721;14/08/2011;chatain;22.0;9.0;34689.0;F;doctorat;detective;79.67;oui;0
5723;15/11/2011;chatain;27.0;9.0;28885.0;F;master;forage;55.74;non;1
5756;11/03/2014;blond;37.0;9.0;34123.0;M;master;forage;78.42;oui;0
5769;16/06/2010;chatain;32.0;9.0;32910.0;M;doctorat;geologie;96.65;oui;0
5770;22/02/2013;chatain;13.0;9.0;;M;doctorat;geologie;96.12;oui;0
5774;10/08/2011;blond;31.0;9.0;34844.0;M;licence;forage;65.32;non;0
5777;18/04/2013;roux;35.0;9.0;30891.0;M;licence;geologie;57.66;non;0
5778;25/11/2011;brun;32.0;9.0;37898.0;F;licence;detective;86.61;non;0
5779;30/12/2010;brun;27.0;9.0;46431.0;M;licence;geologie;55.06;oui;0
5798;25/09/2010;brun;34.0;9.0;30281.0;M;licence;geologie;44.16;non;0
5803;11/07/2014;brun;40.0;9.0;37551.0;M;licence;geologie;53.14;non;0
5809;16/02/2014;chatain;30.0;9.0;36767.0;F;doctorat;detective;71.83;oui;0
5812;18/05/2011;chatain;40.0;9.0;23308.0;F;doctorat;forage;110.05;oui;0
5817;13/11/2014;brun;24.0;9.0;33600.0;M;licence;geologie;61.09;non;0
5818;11/02/2014;blond;34.0;9.0;37627.0;M;master;forage;95.32;oui;0
5819;16/03/2011;brun;44.0;9.0;35696.0;M;master;forage;66.86;oui;0
5823;06/06/2012;chatain;46.0;9.0;40454.0;F;licence;geologie;53.6;non;0
5833;25/04/2012;blond;28.0;9.0;34491.0;M;licence;geologie;62.98;non;0
5839;06/11/2013;blond;32.0;9.0;42234.0;F;bac;geologie;68.18;non;0
5856;10/09/2010;chatain;39.0;9.0;36466.0;F;master;geologie;81.44;non;0
5861;07/01/2011;roux;57.0;9.0;27454.0;M;licence;geologie;87.56;non;0
5864;23/09/2013;brun;39.0;9.0;37792.0;M;master;forage;75.63;oui;0
5865;02/12/2012;blond;56.0;9.0;30587.0;F;licence;forage;95.63;non;0
5870;13/08/2012;chatain;47.0;9.0;39361.0;M;licence;archeologie;65.74;non;1
5873;06/06/2014;blond;36.0;9.0;27835.0;F;licence;geologie;64.56;non;0
5877;18/02/2014;chatain;24.0;9.0;41936.0;M;master;geologie;78.78;oui;0
5879;08/07/2012;chatain;40.0;9.0;32991.0;M;master;geologie;77.26;non;0
5897;14/10/2010;blond;43.0;9.0;34202.0;F;licence;detective;76.69;oui;0
5898;15/12/2014;blond;37.0;9.0;35410.0;M;licence;geologie;64.44;non;0
5905;09/02/2014;blond;40.0;9.0;43111.0;M;bac;geologie;62.08;non;0
5908;22/06/2014;brun;41.0;9.0;34529.0;F;licence;geologie;102.57;non;0
5911;20/01/2010;brun;25.0;9.0;37056.0;M;master;geologie;77.62;oui;0
5912;20/06/2012;blond;35.0;9.0;25116.0;M;master;geologie;75.12;non;1
5936;09/04/2012;blond;47.0;9.0;34993.0;M;licence;geologie;66.2;non;0
5939;17/11/2013;brun;42.0;9.0;33533.0;M;master;geologie;60.38;non;0
5941;17/08/2013;brun;27.0;9.0;30108.0;M;master;geologie;68.9;non;1
5952;23/08/2014;brun;41.0;9.0;31605.0;F;master;forage;94.42;oui;0
5953;16/03/2010;brun;24.0;9.0;35651.0;F;master;detective;81.14;oui;0
5958;15/06/2010;chatain;12.0;9.0;34683.0;F;master;detective;81.19;non;0
5960;08/07/2011;chatain;29.0;9.0;41843.0;F;master;archeologie;75.33;oui;0
5962;09/09/2014;brun;35.0;9.0;34656.0;M;master;detective;61.51;oui;0
5970;20/09/2014;chatain;41.0;9.0;31992.0;F;master;geologie;85.29;non;0
5972;27/03/2010;brun;23.0;9.0;31346.0;M;master;geologie;98.69;oui;0
5973;14/03/2011;chatain;37.0;9.0;25299.0;F;doctorat;forage;99.03;non;0
5981;03/03/2010;chatain;39.0;9.0;37741.0;M;master;geologie;86.92;oui;0
5983;24/03/2013;brun;43.0;9.0;38319.0;F;licence;forage;77.64;non;0
5986;12/09/2010;blond;36.0;9.0;30709.0;M;master;geologie;81.83;non;1
5987;28/04/2010;blond;38.0;9.0;30256.0;F;master;archeologie;89.03;non;0
6009;27/04/2011;chatain;27.0;9.0;24749.0;F;doctorat;geologie;92.7;non;0
6034;20/05/2010;chatain;37.0;9.0;38220.0;F;master;detective;86.67;oui;0
6049;04/02/2011;roux;14.0;9.0;37782.0;M;bac;geologie;53.42;oui;0
6051;25/09/2013;chatain;37.0;9.0;36931.0;F;master;forage;70.58;oui;0
6056;09/04/2013;roux;35.0;9.0;34941.0;F;bac;forage;55.62;non;0
6058;01/09/2011;blond;15.0;9.0;39346.0;F;bac;forage;70.46;non;0
6064;07/05/2011;brun;30.0;9.0;31166.0;M;doctorat;geologie;75.93;oui;1
6086;07/12/2011;blond;36.0;9.0;30782.0;F;master;archeologie;67.62;oui;0
6087;30/08/2010;blond;29.0;9.0;40566.0;M;licence;detective;84.7;oui;0
6091;14/01/2011;blond;38.0;9.0;36191.0;F;licence;forage;93.53;non;0
6101;29/08/2014;blond;52.0;9.0;34805.0;F;bac;geologie;64.64;non;0
6105;22/07/2014;blond;23.0;9.0;32978.0;M;licence;geologie;70.59;non;0
6106;11/11/2014;blond;38.0;9.0;28811.0;F;licence;forage;98.04;non;0
6107;03/05/2014;roux;31.0;9.0;31916.0;M;master;geologie;88.54;oui;0
6112;13/01/2014;chatain;25.0;9.0;35051.0;M;master;geologie;76.05;non;0
6116;19/10/2012;blond;27.0;9.0;27544.0;F;licence;geologie;70.47;non;0
6142;26/09/2011;chatain;32.0;9.0;30850.0;F;master;detective;74.5;non;0
6143;22/03/2014;blond;22.0;9.0;33953.0;M;licence;geologie;51.72;non;0
6167;24/04/2010;brun;44.0;9.0;36919.0;M;licence;geologie;58.27;non;0
6168;22/11/2013;brun;31.0;9.0;25252.0;M;doctorat;geologie;82.22;oui;0
6169;12/12/2011;brun;30.0;9.0;34668.0;M;master;geologie;67.98;non;1
6177;18/08/2012;blond;21.0;9.0;31955.0;M;licence;geologie;62.63;non;0
6191;17/03/2012;blond;44.0;9.0;;M;master;archeologie;75.02;oui;0
6204;21/02/2014;chatain;33.0;9.0;35457.0;M;doctorat;detective;88.27;oui;0
6206;12/02/2014;roux;28.0;9.0;31613.0;M;licence;geologie;69.3;non;0
6208;19/11/2014;blond;44.0;9.0;40530.0;F;bac;detective;59.08;non;0
6213;23/06/2010;blond;49.0;9.0;39099.0;F;licence;geologie;74.66;non;1
6221;06/07/2011;;45.0;9.0;35690.0;F;licence;archeologie;73.87;oui;0
6226;27/10/2014;blond;41.0;9.0;39224.0;M;licence;detective;67.68;oui;0
6255;09/07/2014;blond;41.0;9.0;23771.0;M;master;geologie;88.52;non;0
6260;30/10/2014;blond;31.0;9.0;36058.0;M;licence;geologie;88.51;oui;0
6263;20/03/2013;blond;39.0;9.0;35893.0;F;licence;forage;86.13;non;0
6269;11/02/2011;chatain;30.0;9.0;33069.0;M;licence;detective;68.25;non;1
6271;27/06/2014;brun;40.0;9.0;27475.0;F;doctorat;detective;120.53;oui;0
6272;09/04/2012;brun;30.0;9.0;42532.0;M;licence;geologie;41.51;non;0
6281;27/09/2014;brun;48.0;9.0;27376.0;M;master;geologie;75.78;non;0
6283;05/04/2012;blond;35.0;9.0;30187.0;F;bac;geologie;86.47;non;0
6295;11/07/2012;blond;36.0;9.0;21929.0;F;doctorat;forage;101.69;oui;0
6299;31/05/2010;blond;43.0;9.0;46096.0;M;licence;detective;73.04;oui;0
6307;09/02/2014;chatain;48.0;9.0;32822.0;M;doctorat;geologie;75.86;oui;0
6309;28/08/2010;chatain;51.0;9.0;28946.0;F;master;geologie;81.58;non;0
6318;06/08/2014;roux;29.0;9.0;41740.0;F;bac;geologie;78.54;non;0
6336;08/01/2011;blond;51.0;9.0;33781.0;M;licence;geologie;74.68;non;0
6349;15/12/2010;chatain;35.0;9.0;34553.0;F;master;forage;69.6;non;0
6350;27/04/2012;brun;43.0;9.0;37857.0;F;bac;geologie;65.45;non;0
6359;02/12/2014;blond;49.0;9.0;34089.0;M;master;geologie;74.48;oui;0
6361;14/03/2013;blond;62.0;9.0;38701.0;F;bac;archeologie;84.34;non;1
6368;26/03/2014;blond;44.0;9.0;43514.0;M;bac;forage;47.03;non;0
6371;11/09/2013;roux;40.0;9.0;46692.0;F;bac;forage;90.38;oui;1
6380;02/11/2010;chatain;49.0;9.0;39899.0;M;licence;geologie;58.23;non;0
6383;02/03/2010;chatain;30.0;9.0;42145.0;F;licence;detective;64.34;non;0
6384;14/01/2012;brun;38.0;9.0;38494.0;M;master;forage;78.83;oui;0
6393;15/12/2013;brun;35.0;9.0;37913.0;M;master;detective;57.21;oui;0
6394;22/10/2011;blond;31.0;9.0;31197.0;M;licence;geologie;69.83;non;0
6401;23/06/2014;blond;29.0;9.0;28474.0;M;master;geologie;79.48;non;0
6406;13/07/2012;brun;32.0;9.0;25959.0;F;master;geologie;78.58;non;0
6409;24/11/2013;blond;35.0;9.0;32822.0;F;licence;forage;69.36;non;0
6413;30/12/2012;chatain;47.0;9.0;36935.0;F;master;detective;79.89;oui;0
6417;07/12/2012;brun;40.0;9.0;32994.0;M;licence;geologie;87.42;non;0
6426;25/05/2014;brun;44.0;9.0;29308.0;F;master;geologie;106.96;oui;0
6432;15/09/2010;chatain;47.0;9.0;35212.0;F;doctorat;detective;92.26;oui;0
6434;31/10/2010;chatain;41.0;9.0;34167.0;M;master;forage;64.15;non;1
6447;21/01/2014;brun;20.0;9.0;35772.0;M;master;geologie;82.59;oui;0
6455;09/08/2013;chatain;42.0;9.0;33442.0;F;master;archeologie;89.68;oui;0
6473;30/04/2011;brun;44.0;9.0;34636.0;F;master;detective;89.35;oui;0
6483;24/06/2012;brun;43.0;9.0;33273.0;F;master;geologie;100.81;non;0
6489;13/07/2014;brun;53.0;9.0;31845.0;M;licence;geologie;53.87;non;0
6490;01/05/2010;chatain;32.0;9.0;28861.0;M;doctorat;forage;83.42;oui;0
6493;24/02/2013;chatain;35.0;9.0;39178.0;F;master;forage;58.97;non;0
6495;12/06/2011;brun;48.0;9.0;28443.0;M;master;geologie;81.77;non;0
6502;23/04/2011;roux;35.0;9.0;39648.0;M;licence;forage;103.06;oui;0
6504;10/09/2013;blond;32.0;9.0;34497.0;M;licence;geologie;66.82;non;0
6510;07/01/2014;chatain;;9.0;36270.0;M;master;geologie;88.91;oui;0
6516;21/07/2013;chatain;29.0;9.0;35712.0;F;licence;forage;77.76;non;0
6517;27/07/2012;roux;15.0;9.0;40792.0;M;licence;geologie;62.0;oui;0
6518;12/12/2012;chatain;37.0;9.0;27952.0;F;master;geologie;75.08;non;0
6521;15/11/2013;brun;32.0;9.0;42960.0;F;licence;detective;71.54;oui;0
6533;19/10/2010;blond;6.0;9.0;31603.0;F;licence;detective;93.62;oui;0
6552;08/08/2011;roux;19.0;9.0;36916.0;M;licence;forage;92.55;oui;0
6562;26/06/2012;chatain;37.0;9.0;36118.0;M;master;geologie;71.11;oui;0
6572;07/03/2012;brun;57.0;9.0;37004.0;F;licence;archeologie;73.11;non;1
6601;28/04/2013;blond;22.0;9.0;27364.0;M;master;geologie;85.74;oui;0
6608;03/08/2010;brun;29.0;9.0;35582.0;F;licence;forage;71.32;non;0
6632;10/02/2010;blond;49.0;9.0;36564.0;M;master;geologie;82.09;oui;0
6640;02/02/2010;blond;34.0;9.0;35678.0;M;master;geologie;93.57;oui;1
6646;29/04/2013;blond;51.0;9.0;32321.0;M;licence;geologie;68.09;non;0
6649;02/11/2013;brun;36.0;9.0;31569.0;M;master;geologie;80.94;oui;0
6653;05/12/2012;blond;31.0;9.0;41263.0;M;bac;detective;68.19;oui;0
6667;15/11/2011;brun;44.0;9.0;34949.0;M;master;forage;70.02;non;0
6674;07/01/2012;chatain;44.0;9.0;41284.0;M;licence;forage;69.58;oui;0
6689;23/09/2012;chatain;11.0;9.0;38339.0;M;master;geologie;86.14;oui;0
6694;15/12/2014;chatain;29.0;9.0;32646.0;F;doctorat;;110.25;oui;0
6701;04/05/2011;brun;37.0;9.0;36080.0;F;master;detective;81.86;oui;0
6703;01/07/2014;brun;34.0;9.0;34807.0;F;;detective;54.27;non;0
6712;15/01/2013;blond;40.0;9.0;38429.0;F;bac;forage;83.78;non;1
6717;27/12/2012;chatain;44.0;9.0;40062.0;F;licence;forage;39.14;non;0
6750;04/12/2014;chatain;49.0;9.0;31398.0;F;master;geologie;93.36;non;0
6770;13/04/2012;chatain;40.0;9.0;36201.0;F;master;archeologie;111.08;oui;0
6771;23/10/2014;chatain;24.0;9.0;40240.0;M;master;detective;64.23;oui;0
6781;07/12/2013;roux;48.0;9.0;29257.0;M;bac;geologie;58.86;non;0
6784;18/04/2010;chatain;47.0;9.0;37622.0;F;licence;geologie;88.96;non;0
6787;28/11/2011;chatain;37.0;9.0;37161.0;F;master;detective;62.58;oui;0
6791;03/03/2013;blond;49.0;9.0;32994.0;M;licence;geologie;64.24;non;0
6804;14/10/2014;chatain;43.0;9.0;25933.0;F;doctorat;geologie;89.97;non;0
6810;22/06/2010;blond;26.0;9.0;23281.0;M;master;geologie;96.04;non;0
6814;08/01/2011;roux;31.0;9.0;44174.0;M;bac;detective;76.62;oui;0
6826;20/05/2012;brun;15.0;9.0;27403.0;M;master;detective;;non;1
6828;07/03/2010;blond;41.0;9.0;26468.0;M;master;geologie;54.54;non;0
6835;13/06/2010;blond;40.0;9.0;34837.0;M;licence;geologie;58.1;non;0
6846;10/02/2013;roux;41.0;9.0;34586.0;M;licence;geologie;103.46;oui;1
6861;11/12/2010;chatain;29.0;9.0;31931.0;F;master;archeologie;112.98;oui;0
6866;14/03/2012;chatain;46.0;9.0;30064.0;F;doctorat;geologie;82.55;non;0
6868;08/10/2012;brun;41.0;9.0;33874.0;F;licence;detective;75.1;non;0
6875;12/08/2010;brun;45.0;9.0;36676.0;M;master;geologie;51.22;non;0
6881;17/10/2011;blond;31.0;9.0;36320.0;M;licence;geologie;76.47;oui;0
6897;07/12/2010;chatain;53.0;9.0;32200.0;F;master;geologie;82.51;non;0
6898;01/05/2014;blond;36.0;9.0;35529.0;M;bac;geologie;74.96;non;0
6907;13/08/2011;chatain;52.0;9.0;40385.0;F;bac;forage;54.26;non;0
6911;23/01/2014;chatain;47.0;9.0;33881.0;M;master;geologie;84.35;oui;0
6914;17/11/2010;brun;50.0;9.0;34639.0;M;master;geologie;70.45;non;0
6919;31/07/2014;chatain;37.0;9.0;42182.0;F;licence;forage;58.32;non;0
6920;31/03/2010;chatain;43.0;9.0;26319.0;F;master;geologie;81.34;non;0
6928;27/05/2010;brun;30.0;9.0;30718.0;F;licence;forage;65.33;non;0
6935;21/07/2014;blond;23.0;9.0;36732.0;M;licence;detective;52.5;non;0
6951;14/02/2013;brun;23.0;9.0;33734.0;M;master;forage;81.09;non;0
6952;29/07/2014;blond;30.0;9.0;32620.0;M;licence;geologie;69.62;non;0
6953;10/11/2013;brun;32.0;9.0;34494.0;M;master;geologie;79.88;non;0
6965;25/07/2012;chatain;34.0;9.0;34377.0;F;licence;forage;62.68;non;1
6968;09/03/2013;blond;41.0;9.0;35231.0;M;master;forage;83.45;oui;0
6969;07/08/2014;roux;41.0;9.0;41415.0;M;bac;geologie;60.83;non;0
6977;18/01/2014;brun;40.0;9.0;;M;master;geologie;71.91;non;0
7000;02/04/2010;chatain;20.0;9.0;36277.0;F;master;detective;63.22;non;0
7005;21/12/2013;blond;26.0;9.0;27538.0;M;master;geologie;80.25;non;0
7006;14/02/2013;blond;45.0;9.0;39656.0;F;licence;forage;72.59;non;0
7008;27/02/2014;brun;50.0;9.0;39000.0;M;licence;forage;58.43;non;0
7010;11/12/2012;brun;23.0;9.0;35103.0;F;master;forage;87.72;non;0
7027;17/05/2013;brun;36.0;9.0;27650.0;F;master;geologie;90.72;non;0
7040;02/07/2012;chatain;37.0;9.0;30107.0;F;licence;archeologie;59.31;non;1
7041;31/12/2011;blond;23.0;9.0;35975.0;F;licence;detective;63.98;non;0
7048;27/09/2011;blond;44.0;9.0;37846.0;M;licence;geologie;55.78;non;0
7056;15/07/2011;blond;72.0;9.0;33252.0;M;licence;geologie;53.24;non;0
7069;06/10/2014;brun;29.0;9.0;27640.0;F;master;;78.47;non;0
7083;11/05/2013;chatain;25.0;9.0;37184.0;M;doctorat;geologie;72.42;oui;0
7085;03/10/2010;blond;48.0;9.0;33756.0;F;licence;detective;69.45;non;0
7093;23/10/2011;blond;27.0;9.0;36187.0;M;licence;geologie;77.26;non;0
7100;01/04/2012;chatain;38.0;9.0;36318.0;F;master;geologie;73.8;non;0
7101;22/06/2012;roux;33.0;9.0;35152.0;M;licence;geologie;93.35;non;1
7108;14/12/2010;roux;36.0;9.0;39315.0;M;bac;geologie;53.7;non;0
7114;31/12/2012;blond;41.0;9.0;36598.0;M;licence;geologie;69.23;non;0
7121;28/01/2010;chatain;35.0;9.0;35262.0;M;master;geologie;80.97;oui;0
7127;24/08/2012;chatain;51.0;9.0;37391.0;M;master;forage;54.58;non;0
7135;10/04/2012;chatain;37.0;9.0;31441.0;F;master;detective;47.48;non;1
7145;19/03/2010;blond;40.0;9.0;27219.0;F;master;forage;102.22;non;0
7152;15/12/2012;roux;40.0;9.0;38997.0;F;bac;detective;69.28;non;0
7158;10/04/2014;blond;37.0;9.0;31711.0;M;master;forage;95.79;oui;0
7169;08/11/2013;brun;38.0;9.0;29942.0;F;master;geologie;70.79;non;0
7172;02/08/2012;chatain;35.0;9.0;42436.0;F;licence;archeologie;78.18;oui;0
7188;21/11/2013;blond;31.0;9.0;35921.0;M;licence;geologie;47.5;non;0
7193;23/09/2012;chatain;41.0;9.0;37068.0;M;master;geologie;69.07;non;0
7195;16/11/2010;brun;49.0;9.0;42251.0;M;licence;geologie;68.15;oui;0
7198;03/08/2014;roux;40.0;9.0;43155.0;M;bac;forage;64.29;non;0
7200;13/02/2013;brun;13.0;9.0;33320.0;F;master;archeologie;86.01;oui;0
7203;11/02/2011;blond;35.0;9.0;33346.0;M;licence;forage;53.9;non;0
7205;09/04/2011;blond;37.0;9.0;33426.0;M;master;geologie;72.13;oui;0
7226;12/06/2011;blond;32.0;9.0;37727.0;M;bac;detective;47.92;non;0
7236;17/04/2010;brun;41.0;9.0;24066.0;F;master;geologie;96.62;non;0
7246;21/02/2014;chatain;24.0;9.0;28361.0;F;master;geologie;89.56;non;0
7251;28/04/2010;blond;32.0;9.0;34927.0;M;master;geologie;72.32;non;0
7256;06/03/2014;brun;27.0;9.0;28581.0;M;master;geologie;78.55;non;0
